frequency_Hz,S11_dB,S21_dB,S11_mag,S21_mag,power_sum,Zin_real_ohm,Zin_imag_ohm,Zin_mag_ohm
11820000000.0,0.6657787216057236,-17.86194985656804,1.0796647842252254,0.12790941337971018,1.182036864327244,-2.7130794467427184,32.23521573964624,32.34918753022825
11840000000.0,0.016107317340836456,-25.65790395243448,1.0018561439463554,0.052132049911004244,1.0064334837909839,-0.061518308637947494,28.589892920971536,28.589959106912275
11860000000.0,0.7598444781226709,-13.718947250375834,1.0914207942558936,0.20608796814487546,1.2336716007482487,-2.8824035026090136,28.195899941582766,28.342847836228447
11880000000.0,0.012346685776617936,-23.371884826530707,1.0014224754907097,0.06782749197697138,1.0074475430858272,-0.044983712746197745,25.77989357991791,25.779932826256648
11900000000.0,0.8098227632115202,-4.629550539789374,1.0977188909382423,0.5868437356602265,1.5493723336063343,-2.7589307194005435,21.44982295908596,21.626525465052936
11920000000.0,2.1987534977028953,0.3368416855678722,1.2880646897072998,1.0395421046343414,2.7397584321783586,-7.536948566186671,21.997609611912353,23.252965882386746
11940000000.0,1.0988783897014631,-3.51177997843479,1.134864261009238,0.6674381104649325,1.7333905222170436,-4.2201519151292555,28.908692739052277,29.21510222586433
11960000000.0,-0.20200864225633056,-27.589249848457904,0.9770112575703999,0.041738564416444565,0.9562931051788398,0.6747134022585811,20.02933981164371,20.04070087261129
11980000000.0,1.168798956747223,-12.53667497608574,1.144036676962575,0.23613820149869,1.364581168442607,-3.946453188821288,20.854231414182617,21.2243600762859
12000000000.0,-0.19826091242269706,-24.990528705504214,0.9774329028410471,0.05629548495876398,0.9585442611830183,0.6359268491358606,16.914500118676848,16.92645022508178
12020000000.0,1.2881233955825164,-15.342925413912067,1.1598615985790053,0.17094394776720898,1.374500761136484,-4.077647561099149,15.908538747874863,16.422813849190817
12040000000.0,-0.22160128836846482,-23.113729742910788,0.9748099099371736,0.06987366330619464,0.9551366893355481,0.6854051735541923,13.661219294116002,13.67840242330449
12060000000.0,1.4264264192962433,-15.698528525458462,1.17847756990801,0.16408677286746146,1.4157338518063463,-4.295231564498781,10.977343957129106,11.787751886843628
