frequency_Hz,frequency_GHz,S11_real,S11_imag,S11_dB,S21_real,S21_imag,S21_dB,S21_phase_deg,group_delay_ns
41122126000.0,41.122126,0.9297350203901782,0.36822926534006195,-3.123938827904992e-11,-9.875766632891426e-07,2.4935134048404475e-06,-111.43094965179458,-608.3935471297011,0.0015116372714601635
41129125000.0,41.129125,0.9297594922738323,0.3681674707514642,-3.1162242081725374e-11,-9.862061430718988e-07,2.4905364968510483e-06,-111.44155421153366,-608.3973552281905,0.0015110950841353788
41136124000.0,41.136124,0.9297839512758965,0.3681056966994989,-3.108509588440083e-11,-9.848377668909983e-07,2.487563649451364e-06,-111.4521568760936,-608.4011619609367,0.001510553193483884
41143123000.0,41.143123,0.9298083974054797,0.3680439431740631,-3.1010842669475966e-11,-9.834715310121174e-07,2.484594856413147e-06,-111.4627576461678,-608.4049673286873,0.001510011599240981
41150122000.0,41.150122,0.9298328306716828,0.36798221016506044,-3.093369647215143e-11,-9.821074317080959e-07,2.4816301115187477e-06,-111.47335652244936,-608.4087713321885,0.0015094703011684421
41157121000.0,41.157121,0.929857251083598,0.3679204976624013,-3.085847892976e-11,-9.807454652589327e-07,2.4786694085611132e-06,-111.483953505631,-608.4125739721867,0.0015089292991339182
41164120000.0,41.16412,0.9298816586503099,0.36785880565600204,-3.078326138736858e-11,-9.793856279517611e-07,2.475712741343749e-06,-111.49454859640502,-608.416375249427,0.0015083885927403627
41171119000.0,41.171119,0.9299060533808949,0.36779713413578596,-3.0708043844977156e-11,-9.780279160808415e-07,2.4727601036807147e-06,-111.50514179546336,-608.4201751646544,0.0015078481820142453
41178118000.0,41.178118,0.9299304352844213,0.3677354830916824,-3.063379063005229e-11,-9.766723259475414e-07,2.4698114893965958e-06,-111.5157331034975,-608.4239737186135,0.0015073080665320496
41185117000.0,41.185117,0.9299548043699492,0.3676738525136275,-3.0560501742593983e-11,-9.753188538603245e-07,2.4668668923264895e-06,-111.52632252119861,-608.427770912048,0.0015067682461614267
41192116000.0,41.192116,0.9299791606465313,0.367612242391564,-3.048431987273601e-11,-9.739674961347303e-07,2.4639263063159752e-06,-111.53691004925746,-608.4315667457009,0.0015062287206376787
41199115000.0,41.199115,0.9300035041232108,0.36755065271544085,-3.04110309852777e-11,-9.72618249093367e-07,2.4609897252211105e-06,-111.54749568836439,-608.4353612203153,0.0015056894898549265
41206114000.0,41.206114,0.9300278348090247,0.3674890834752133,-3.0334849115419724e-11,-9.712711090658878e-07,2.4580571429083937e-06,-111.55807943920942,-608.4391543366332,0.0015051505534425934
41213113000.0,41.213113,0.9300521527130003,0.3674275346608435,-3.026445321036109e-11,-9.69926072388986e-07,2.4551285532547635e-06,-111.56866130248213,-608.4429460953963,0.0015046119112948001
41220112000.0,41.220112,0.9300764578441584,0.36736600626229987,-3.018923566796967e-11,-9.685831354063692e-07,2.4522039501475567e-06,-111.57924127887172,-608.4467364973455,0.0015040735631203792
41227111000.0,41.227111,0.9301007502115106,0.36730449826955697,-3.011401812557825e-11,-9.672422944687537e-07,2.4492833274845123e-06,-111.58981936906702,-608.4505255432215,0.0015035355087869814
41234110000.0,41.23411,0.9301250298240605,0.3672430106725963,-3.004458654798618e-11,-9.659035459338464e-07,2.4463666791737344e-06,-111.60039557375649,-608.4543132337642,0.0015029977479769697
41241109000.0,41.241109,0.9301492966908049,0.3671815434614058,-2.996936900559476e-11,-9.645668861663308e-07,2.4434539991336864e-06,-111.61096989362815,-608.458099569713,0.0015024602805579952
41248108000.0,41.248108,0.9301735508207313,0.3671200966259795,-2.989704444560301e-11,-9.632323115378493e-07,2.4405452812931564e-06,-111.62154232936969,-608.4618845518067,0.0015019231062388901
41255107000.0,41.255107,0.9301977922228197,0.36705867015631766,-2.9824719885611265e-11,-9.618998184269938e-07,2.437640519591253e-06,-111.6321128816684,-608.465668180784,0.0015013862249137755
41262106000.0,41.262106,0.9302220209060429,0.3669972640424272,-2.975143099815297e-11,-9.605694032192852e-07,2.434739707977374e-06,-111.64268155121118,-608.4694504573822,0.0015008496362650138
41269105000.0,41.269105,0.930246236879364,0.36693587827432217,-2.968007076562778e-11,-9.592410623071673e-07,2.431842840411198e-06,-111.65324833868452,-608.4732313823389,0.0015003133400808472
41276104000.0,41.276104,0.93027044015174,0.3668745128420219,-2.960678187816948e-11,-9.579147920899825e-07,2.428949910862657e-06,-111.66381324477457,-608.4770109563907,0.0014997773362024566
41283103000.0,41.283103,0.9302946307321182,0.3668131677355528,-2.953638597311085e-11,-9.565905889739645e-07,2.4260609133119177e-06,-111.6743762701671,-608.4807891802737,0.0014992416243651443
41290102000.0,41.290102,0.9303188086294399,0.36675184294494745,-2.9463097085652554e-11,-9.552684493722212e-07,2.423175841749371e-06,-111.68493741554744,-608.4845660547236,0.0014987062043836218
41297101000.0,41.297101,0.9303429738526363,0.36669053846024546,-2.9392701180593926e-11,-9.539483697047205e-07,2.4202946901755988e-06,-111.69549668160062,-608.4883415804753,0.0014981710760196615
41304100000.0,41.3041,0.9303671264106328,0.3666292542714917,-2.932230527553529e-11,-9.526303463982775e-07,2.417417452601373e-06,-111.70605406901117,-608.4921157582636,0.0014976362390879744
41311099000.0,41.311099,0.9303912663123458,0.36656799036873783,-2.9247087733143885e-11,-9.513143758865337e-07,2.414544123047614e-06,-111.71660957846339,-608.4958885888223,0.0014971016933768024
41318098000.0,41.318098,0.9304153935666833,0.3665067467420425,-2.9174763173152145e-11,-9.500004546099551e-07,2.4116746955453955e-06,-111.72716321064104,-608.4996600728849,0.001496567438594978
41325097000.0,41.325097,0.9304395081825462,0.3664455233814698,-2.9108224577959746e-11,-9.48688579015803e-07,2.408809164135902e-06,-111.73771496622764,-608.5034302111842,0.0014960334745836826
41332096000.0,41.332096,0.9304636101688275,0.3663843202770915,-2.9035900017968007e-11,-9.473787455581363e-07,2.4059475228704394e-06,-111.74826484590622,-608.5071990044527,0.0014954998011840975
41339095000.0,41.339095,0.9304876995344121,0.36632313741898415,-2.8965504112909382e-11,-9.460709506977794e-07,2.4030897658103797e-06,-111.75881285035949,-608.5109664534222,0.0014949664180256457
41346094000.0,41.346094,0.9305117762881768,0.3662619747972319,-2.8897036862783868e-11,-9.447651909023246e-07,2.400235887027178e-06,-111.76935898026976,-608.5147325588239,0.001494433325134797
41353093000.0,41.353093,0.9305358404389914,0.3662008324019246,-2.882567663025869e-11,-9.434614626461049e-07,2.3973858806023253e-06,-111.77990323631896,-608.5184973213887,0.0014939005220086256
41360092000.0,41.360092,0.9305598919957168,0.36613971022315894,-2.875528072520007e-11,-9.421597624101891e-07,2.394539740627347e-06,-111.79044561918863,-608.5222607418466,0.001493368008700071
41367091000.0,41.367091,0.9305839309672065,0.3660786082510371,-2.8685849147608e-11,-9.408600866823619e-07,2.3916974612037782e-06,-111.80098612955996,-608.5260228209274,0.0014928357848120867
41374090000.0,41.37409,0.9306079573623061,0.3660175264756691,-2.861641757001593e-11,-9.395624319571157e-07,2.3888590364431488e-06,-111.81152476811371,-608.5297835593603,0.0014923038502387934
41381089000.0,41.381089,0.9306319711898535,0.3659564648871693,-2.854987897482354e-11,-9.382667947356267e-07,2.3860244604669522e-06,-111.82206153553034,-608.5335429578738,0.0014917722046625535
41388088000.0,41.388088,0.9306559724586791,0.3658954234756603,-2.8479483069764917e-11,-9.369731715257549e-07,2.3831937274066496e-06,-111.83259643248985,-608.537301017196,0.0014912408480039583
41395087000.0,41.395087,0.9306799611776045,0.36583440223127,-2.8411015819639407e-11,-9.356815588420165e-07,2.380366831403626e-06,-111.84312945967187,-608.5410577380543,0.0014907097799189003
41402086000.0,41.402086,0.9307039373554448,0.3657734011441326,-2.8341584242047344e-11,-9.343919532055796e-07,2.377543766609194e-06,-111.85366061775574,-608.5448131211757,0.0014901790003015003
41409085000.0,41.409085,0.9307279010010061,0.36571242020438904,-2.8271188336988726e-11,-9.331043511442445e-07,2.374724527184557e-06,-111.8641899074203,-608.5485671672869,0.0014896485088870606
41416084000.0,41.416084,0.9307518521230872,0.36565145940218635,-2.8203685414329778e-11,-9.318187491924355e-07,2.3719091073008066e-06,-111.8747173293441,-608.5523198771136,0.001489118305463823
41423083000.0,41.423083,0.9307757907304792,0.3655905187276778,-2.8137146819137383e-11,-9.305351438911784e-07,2.369097501138888e-06,-111.88524288420525,-608.5560712513812,0.0014885883898200292
41430082000.0,41.430082,0.9307997168319656,0.36552959817102326,-2.8068679569011882e-11,-9.292535317880994e-07,2.3662897028896017e-06,-111.89576657268155,-608.5598212908146,0.001488058761743921
41437081000.0,41.437081,0.9308236304363219,0.36546869772238855,-2.7998283663953264e-11,-9.279739094373978e-07,2.363485706753564e-06,-111.90628839545036,-608.5635699961382,0.0014875294210502101
41444080000.0,41.44408,0.9308475315523155,0.3654078173719461,-2.793174506876087e-11,-9.266962733998398e-07,2.3606855069411996e-06,-111.91680835318874,-608.5673173680756,0.0014870003675006682
41451079000.0,41.451079,0.9308714201887065,0.36534695710987425,-2.7865206473568483e-11,-9.254206202427476e-07,2.357889097672731e-06,-111.92732644657325,-608.57106340735,0.001486471600910007
41458078000.0,41.458078,0.9308952963542475,0.3652861169263582,-2.779866787837609e-11,-9.241469465399775e-07,2.3550964731781424e-06,-111.93784267628018,-608.5748081146845,0.0014859431210135284
41465077000.0,41.465077,0.9309191600576829,0.36522529681158855,-2.7731164955717146e-11,-9.228752488719113e-07,2.352307627697174e-06,-111.94835704298542,-608.578551490801,0.001485414927678884
41472076000.0,41.472076,0.9309430113077495,0.36516449675576307,-2.76636620330582e-11,-9.21605523825443e-07,2.3495225554793003e-06,-111.95886954736446,-608.5822935364212,0.0014848870205884362
41479075000.0,41.479075,0.930966850113176,0.36510371674908554,-2.7598087765332368e-11,-9.203377679939656e-07,2.3467412507837166e-06,-111.96938019009245,-608.5860342522662,0.0014843593996892454
41486074000.0,41.486074,0.930990676482685,0.36504295678176546,-2.7529620515206867e-11,-9.190719779773515e-07,2.343963707879309e-06,-111.97988897184415,-608.5897736390567,0.0014838320646107348
41493073000.0,41.493073,0.9310144904249888,0.3649822168440192,-2.7463081920014478e-11,-9.178081503819488e-07,2.341189921044651e-06,-111.99039589329388,-608.5935116975128,0.0014833050152205554
41500072000.0,41.500072,0.9310382919487945,0.3649214969260693,-2.7396543324822093e-11,-9.165462818205602e-07,2.3384198845679755e-06,-112.00090095511571,-608.5972484283539,0.0014827782512804792
41507071000.0,41.507071,0.9310620810627995,0.36486079701814483,-2.733000472962971e-11,-9.152863689124334e-07,2.335653592747162e-06,-112.01140415798326,-608.600983832299,0.0014822517726846272
41514070000.0,41.51407,0.9310858577756955,0.3648001171104799,-2.7261537479504206e-11,-9.140284082832428e-07,2.3328910398897115e-06,-112.02190550256978,-608.6047179100668,0.0014817255790624223
41521069000.0,41.521069,0.9311096220961648,0.364739457193316,-2.7197891866711494e-11,-9.127723965650847e-07,2.330132220312742e-06,-112.03240498954814,-608.6084506623752,0.0014811996703344554
41528068000.0,41.528068,0.9311333740328829,0.364678817256901,-2.713231759898566e-11,-9.115183303964571e-07,2.3273771283429573e-06,-112.04290261959088,-608.6121820899415,0.001480674046156619
41535067000.0,41.535067,0.9311571135945174,0.3646181972914882,-2.706770765872639e-11,-9.102662064222478e-07,2.324625758316637e-06,-112.05339839337009,-608.6159121934827,0.0014801487065289134
41542066000.0,41.542066,0.9311808407897287,0.36455759728733755,-2.7002133391000563e-11,-9.090160212937222e-07,2.321878104579614e-06,-112.0638923115576,-608.6196409737151,0.0014796236510013524
41549065000.0,41.549065,0.9312045556271692,0.36449701723471517,-2.6936559123274737e-11,-9.077677716685087e-07,2.3191341614872605e-06,-112.07438437482473,-608.6233684313547,0.001479098879547466
41556064000.0,41.556064,0.9312282581154835,0.36443645712389283,-2.687291351048202e-11,-9.06521454210585e-07,2.316393923404465e-06,-112.08487458384256,-608.6270945671168,0.0014785743918496169
41563063000.0,41.563063,0.9312519482633088,0.36437591694515015,-2.6807339242756195e-11,-9.052770655902725e-07,2.31365738470563e-06,-112.09536293928169,-608.6308193817162,0.0014780501877754563
41570062000.0,41.570062,0.931275626079275,0.3643153966887709,-2.6742729302496927e-11,-9.040346024842072e-07,2.3109245397746256e-06,-112.10584944181244,-608.634542875867,0.0014775262670602863
41577061000.0,41.577061,0.931299291572004,0.3642548963450466,-2.6679083689704215e-11,-9.027940615753457e-07,2.3081953830048066e-06,-112.1163340921047,-608.6382650502833,0.0014770026295717578
41584060000.0,41.58406,0.9313229447501102,0.364194415904274,-2.6612545094511836e-11,-9.015554395529343e-07,2.305469908798963e-06,-112.12681689082797,-608.6419859056782,0.0014764792750187037
41591059000.0,41.591059,0.9313465856222003,0.36413395535675663,-2.654986380918568e-11,-9.003187331125117e-07,2.30274811156933e-06,-112.13729783865145,-608.6457054427644,0.0014759562032158355
41598058000.0,41.598058,0.9313702141968736,0.3640735146928038,-2.6486218196392967e-11,-8.990839389558814e-07,2.3000299857375444e-06,-112.14777693624391,-608.649423662254,0.0014754334139778643
41605057000.0,41.605057,0.9313938304827218,0.36401309390273173,-2.64216082561337e-11,-8.978510537911118e-07,2.297315525734652e-06,-112.15825418427379,-608.6531405648589,0.0014749109071195018
41612056000.0,41.612056,0.9314174344883293,0.3639526929768618,-2.6357962643340988e-11,-8.966200743325141e-07,2.2946047260010724e-06,-112.16872958340913,-608.6568561512901,0.0014743886823760505
41619055000.0,41.619055,0.9314410262222723,0.36389231190552246,-2.6292388375615167e-11,-8.953909973006319e-07,2.291897580986588e-06,-112.17920313431762,-608.6605704222582,0.001473866739535752
41626054000.0,41.626054,0.93146460569312,0.3638319506790472,-2.623067141775557e-11,-8.941638194222305e-07,2.2891940851503294e-06,-112.18967483766656,-608.6642833784733,0.001473345078492727
41633053000.0,41.633053,0.9314881729094338,0.36377160928777696,-2.616991878736253e-11,-8.929385374302805e-07,2.2864942329607504e-06,-112.20014469412291,-608.6679950206453,0.0014728236989293383
41640052000.0,41.640052,0.9315117278797682,0.3637112877220586,-2.6103380192170153e-11,-8.91715148063951e-07,2.283798018895624e-06,-112.21061270435322,-608.671705349483,0.001472302600713237
41647051000.0,41.647051,0.931535270612669,0.3636509859722438,-2.604262756177711e-11,-8.904936480685859e-07,2.281105437442007e-06,-112.22107886902371,-608.675414365695,0.001471781783579725
41654050000.0,41.65405,0.9315588011166757,0.3635907040286926,-2.5978017621517853e-11,-8.892740341957041e-07,2.278416483096239e-06,-112.23154318880022,-608.6791220699894,0.0014712612473435146
41661049000.0,41.661049,0.9315823194003191,0.3635304418817691,-2.591726499112481e-11,-8.880563032029749e-07,2.2757311503639127e-06,-112.24200566434823,-608.6828284630736,0.0014707409918457864
41668048000.0,41.668048,0.9316058254721239,0.36347019952184473,-2.585458370579866e-11,-8.868404518542157e-07,2.2730494337598734e-06,-112.25246629633278,-608.6865335456548,0.0014702210168747825
41675047000.0,41.675047,0.9316293193406061,0.3634099769392964,-2.5793831075405623e-11,-8.856264769193681e-07,2.2703713278081763e-06,-112.26292508541869,-608.6902373184395,0.0014697013221393353
41682046000.0,41.682046,0.9316528010142748,0.36334977412450836,-2.573211411754603e-11,-8.844143751744995e-07,2.2676968270421004e-06,-112.27338203227026,-608.6939397821334,0.0014691819075070957
41689045000.0,41.689045,0.9316762705016318,0.3632895910678694,-2.5668468504753324e-11,-8.832041434017748e-07,2.2650259260041044e-06,-112.28383713755152,-608.6976409374422,0.001468662772713366
41696044000.0,41.696044,0.9316997278111708,0.36322942775977546,-2.5606751546893733e-11,-8.819957783894559e-07,2.2623586192458264e-06,-112.2942904019261,-608.7013407850708,0.0014681439177052068
41703043000.0,41.703043,0.9317231729513787,0.36316928419062805,-2.554503458903414e-11,-8.80789276931881e-07,2.2596949013280565e-06,-112.30474182605725,-608.7050393257236,0.001467625342032632
41710042000.0,41.710042,0.9317466059307346,0.3631091603508354,-2.5483317631174548e-11,-8.795846358294596e-07,2.2570347668207316e-06,-112.3151914106079,-608.7087365601046,0.0014671070457485805
41717041000.0,41.717041,0.93177002675771,0.36304905623081113,-2.5422565000781513e-11,-8.783818518886509e-07,2.2543782103029044e-06,-112.32563915624056,-608.7124324889171,0.001466589028482476
41724040000.0,41.72404,0.9317934354407695,0.3629889718209756,-2.5359883715455363e-11,-8.771809219219617e-07,2.2517252263627425e-06,-112.33608506361739,-608.7161271128641,0.001466071290128439
41731039000.0,41.731039,0.9318168319883697,0.36292890711175446,-2.5301059739995446e-11,-8.759818427479221e-07,2.2490758095974924e-06,-112.34652913340021,-608.7198204326479,0.0014655538303688324
41738038000.0,41.738038,0.9318402164089604,0.3628688620935807,-2.5239342782135855e-11,-8.747846111910862e-07,2.246429954613485e-06,-112.35697136625046,-608.7235124489704,0.0014650366490977771
41745037000.0,41.745037,0.9318635887109836,0.3628088367568924,-2.5177625824276265e-11,-8.735892240820067e-07,2.2437876560260955e-06,-112.3674117628292,-608.727203162533,0.0014645197460770448
41752036000.0,41.752036,0.9318869489028736,0.36274883109213363,-2.511880184881634e-11,-8.723956782572328e-07,2.241148908459749e-06,-112.37785032379716,-608.7308925740364,0.0014640031210948776
41759035000.0,41.759035,0.9319102969930582,0.36268884508975524,-2.505804921842331e-11,-8.712039705592906e-07,2.2385137065478844e-06,-112.38828704981466,-608.734580684181,0.0014634867739659867
41766034000.0,41.766034,0.9319336329899566,0.36262887874021343,-2.5001153897896504e-11,-8.700140978366761e-07,2.235882044932953e-06,-112.39872194154168,-608.7382674936667,0.001462970704505084
41773033000.0,41.773033,0.9319569569019821,0.3625689320339717,-2.4939436940036916e-11,-8.688260569438411e-07,2.233253918266395e-06,-112.40915499963785,-608.7419530031929,0.001462454912500411
41780032000.0,41.780032,0.9319802687375394,0.3625090049614983,-2.4877719982177325e-11,-8.676398447411758e-07,2.230629321208615e-06,-112.41958622476244,-608.7456372134582,0.0014619393977137395
41787031000.0,41.787031,0.9320035685050261,0.3624490975132676,-2.482082466165052e-11,-8.664554580950057e-07,2.2280082484289857e-06,-112.4300156175743,-608.7493201251609,0.0014614241599597818
41794030000.0,41.79403,0.9320268562128331,0.36238920967976085,-2.476007203125749e-11,-8.652728938775721e-07,2.2253906946058092e-06,-112.44044317873198,-608.7530017389989,0.0014609091990532485
41801029000.0,41.801029,0.9320501318693433,0.362329341451465,-2.4700283728331018e-11,-8.640921489670254e-07,2.2227766544263218e-06,-112.45086890889365,-608.7566820556696,0.0014603945148088519
41808028000.0,41.808028,0.9320733954829324,0.36226949281887266,-2.4640495425404545e-11,-8.62913220247405e-07,2.220166122586653e-06,-112.4612928087171,-608.7603610758695,0.0014598801069618938
41815027000.0,41.815027,0.9320966470619689,0.362209663772483,-2.4582635777411184e-11,-8.617361046086377e-07,2.217559093791835e-06,-112.47171487885976,-608.764038800295,0.0014593659753800255
41822026000.0,41.822026,0.9321198866148138,0.3621498543028012,-2.452284747448471e-11,-8.605607989465163e-07,2.2149555627557663e-06,-112.48213511997874,-608.7677152296418,0.001458852119798549
41829025000.0,41.829025,0.9321431141498212,0.3620900644003379,-2.4463059171558235e-11,-8.593873001626929e-07,2.2123555242012087e-06,-112.49255353273071,-608.7713903646053,0.0014583385400851155
41836024000.0,41.836024,0.9321663296753369,0.3620302940556104,-2.4406163851031433e-11,-8.582156051646639e-07,2.2097589728597594e-06,-112.50297011777207,-608.7750642058801,0.0014578252360279668
41843023000.0,41.843023,0.9321895331997007,0.3619705432591417,-2.434637554810496e-11,-8.570457108657599e-07,2.2071659034718447e-06,-112.51338487575879,-608.7787367541606,0.0014573122073624051
41850022000.0,41.850022,0.9322127247312442,0.3619108120014608,-2.4289480227578154e-11,-8.558776141851329e-07,2.2045763107866982e-06,-112.52379780734651,-608.7824080101403,0.0014567994539296117
41857021000.0,41.857021,0.9322359042782924,0.36185110027310324,-2.4228727597185132e-11,-8.547113120477453e-07,2.2019901895623487e-06,-112.53420891319053,-608.7860779745128,0.0014562869755442981
41864020000.0,41.86402,0.9322590718491621,0.36179140806460947,-2.417376093159144e-11,-8.535468013843533e-07,2.1994075345655945e-06,-112.54461819394571,-608.7897466479704,0.0014557747719417665
41871019000.0,41.871019,0.9322822274521638,0.3617317353665272,-2.4115901283598083e-11,-8.523840791315035e-07,2.1968283405720032e-06,-112.55502565026663,-608.7934140312058,0.0014552628430690776
41878018000.0,41.878018,0.9323053710956002,0.36167208216940916,-2.405707730813817e-11,-8.512231422315122e-07,2.1942526023658794e-06,-112.56543128280751,-608.7970801249103,0.001454751188555654
41885017000.0,41.885017,0.9323285027877668,0.361612448463815,-2.399921766014481e-11,-8.500639876324614e-07,2.191680314740262e-06,-112.57583509222214,-608.8007449297752,0.0014542398083485565
41892016000.0,41.892016,0.9323516225369518,0.36155283424030904,-2.3941358012151453e-11,-8.48906612288177e-07,2.1891114724968937e-06,-112.58623707916401,-608.8044084464916,0.001453728702103678
41899015000.0,41.899015,0.9323747303514366,0.361493239489463,-2.388542701909121e-11,-8.477510131582294e-07,2.1865460704462227e-06,-112.59663724428623,-608.8080706757493,0.001453217869741609
41906014000.0,41.906014,0.9323978262394949,0.3614336642018538,-2.3826603043631296e-11,-8.465971872079102e-07,2.1839841034073684e-06,-112.60703558824159,-608.8117316182381,0.0014527073109711819
41913013000.0,41.913013,0.9324209102093933,0.36137410836806444,-2.376874339563794e-11,-8.454451314082286e-07,2.1814255662081217e-06,-112.61743211168243,-608.8153912746474,0.0014521970257129874
41920012000.0,41.920012,0.9324439822693912,0.36131457197868355,-2.3711848075111142e-11,-8.442948427358928e-07,2.1788704536849133e-06,-112.62782681526087,-608.8190496456658,0.0014516870136229184
41927011000.0,41.927011,0.9324670424277409,0.3612550550243068,-2.3653988427117787e-11,-8.431463181733077e-07,2.176318760682818e-06,-112.63821969962851,-608.8227067319816,0.0014511772746480353
41934010000.0,41.93401,0.9324900906926872,0.3611955574955346,-2.3599986088990655e-11,-8.419995547085515e-07,2.1737704820555147e-06,-112.64861076543673,-608.8263625342823,0.0014506678084971708
41941009000.0,41.941009,0.9325131270724681,0.3611360793829743,-2.3542126440997304e-11,-8.408545493353731e-07,2.1712256126652895e-06,-112.6590000133365,-608.8300170532553,0.001450158614958566
41948008000.0,41.948008,0.9325361515753142,0.3610766206772383,-2.3487159775403616e-11,-8.397112990531756e-07,2.1686841473830112e-06,-112.6693874439784,-608.8336702895875,0.0014496496939263425
41955007000.0,41.955007,0.9325591642094493,0.36101718136894567,-2.343026445487682e-11,-8.385698008670076e-07,2.1661460810881186e-06,-112.6797730580127,-608.8373222439649,0.0014491410450563928
41962006000.0,41.962006,0.9325821649830891,0.36095776144872116,-2.337626211674969e-11,-8.374300517875505e-07,2.1636114086686044e-06,-112.69015685608932,-608.8409729170731,0.0014486326683487171
41969005000.0,41.969005,0.9326051539044434,0.36089836090719535,-2.331743814128978e-11,-8.362920488311049e-07,2.161080125020996e-06,-112.70053883885774,-608.8446223095978,0.001448124563432738
41976004000.0,41.976004,0.9326281309817134,0.36083897973500484,-2.3264400130629205e-11,-8.351557890195832e-07,2.158552225050346e-06,-112.71091900696723,-608.8482704222232,0.001447616730202577
41983003000.0,41.983003,0.9326510962230946,0.36077961792279206,-2.3208469137568968e-11,-8.340212693804931e-07,2.1560277036702097e-06,-112.72129736106655,-608.8519172556339,0.0014471091684200058
41990002000.0,41.990002,0.9326740496367746,0.360720275461206,-2.3153502471975284e-11,-8.328884869469322e-07,2.153506555802638e-06,-112.73167390180421,-608.8555628105136,0.0014466018779262057
41997001000.0,41.997001,0.9326969912309336,0.36066095234090034,-2.3097571478915044e-11,-8.31757438757569e-07,2.1509887763781496e-06,-112.74204862982835,-608.8592070875454,0.0014460948585094185
42004000000.0,42.004,0.9327199210137455,0.36060164855253596,-2.3043569140787915e-11,-8.30628121856639e-07,2.14847436033573e-06,-112.75242154578669,-608.8628500874121,0.0014455881099843559
42010999000.0,42.010999,0.9327428389933764,0.3605423640867789,-2.2986673820261122e-11,-8.29500533293928e-07,2.1459633026228038e-06,-112.76279265032665,-608.8664918107962,0.0014450816321127894
42017998000.0,42.017998,0.9327657451779853,0.36048309893430097,-2.2934600137067105e-11,-8.28374670124763e-07,2.143455598195228e-06,-112.7731619440953,-608.8701322583792,0.001444575424709431
42024997000.0,42.024997,0.9327886395757249,0.3604238530857807,-2.2877704816540313e-11,-8.272505294099999e-07,2.1409512420172675e-06,-112.78352942773935,-608.8737714308425,0.0014440694876419317
42031996000.0,42.031996,0.9328115221947397,0.36036462653190143,-2.28256311333463e-11,-8.261281082160128e-07,2.1384502290615896e-06,-112.79389510190514,-608.8774093288669,0.001443563820619124
42038995000.0,42.038995,0.9328343930431683,0.3603054192633537,-2.2768735812819503e-11,-8.250074036146828e-07,2.1359525543092403e-06,-112.80425896723867,-608.8810459531325,0.0014430584235351285
42045994000.0,42.045994,0.9328572521291408,0.3602462312708329,-2.2714733474692377e-11,-8.238884126833875e-07,2.133458212749638e-06,-112.81462102438554,-608.8846813043194,0.0014425532961781873
42052993000.0,42.052993,0.9328800994607813,0.36018706254504024,-2.2661695464031808e-11,-8.227711325049844e-07,2.1309671993805437e-06,-112.8249812739911,-608.8883153831067,0.0014420484382306627
42059992000.0,42.059992,0.9329029350462067,0.36012791307668357,-2.260865745337124e-11,-8.21655560167809e-07,2.128479509208063e-06,-112.83533971670025,-608.8919481901734,0.001441543849719025
42066991000.0,42.066991,0.9329257588935266,0.36006878285647614,-2.2555619442710672e-11,-8.205416927656542e-07,2.125995137246617e-06,-112.8456963531576,-608.8955797261976,0.001441039530219757
42073990000.0,42.07399,0.9329485710108437,0.36000967187513716,-2.2499688449650438e-11,-8.194295273977667e-07,2.123514078518937e-06,-112.85605118400736,-608.8992099918573,0.0014405354797063896
42080989000.0,42.080989,0.9329713714062534,0.3599505801233918,-2.2445686111523313e-11,-8.183190611688297e-07,2.12103632805604e-06,-112.8664042098934,-608.9028389878298,0.0014400316978877548
42087988000.0,42.087988,0.9329941600878444,0.3598915075919709,-2.2392648100862743e-11,-8.172102911889574e-07,2.1185618808972236e-06,-112.87675543145926,-608.906466714792,0.0014395281846844433
42094987000.0,42.094987,0.9330169370636981,0.3598324542716111,-2.2340574417668736e-11,-8.161032145736763e-07,2.116090732090038e-06,-112.88710484934813,-608.9100931734203,0.0014390249397258784
42101986000.0,42.101986,0.9330397023418893,0.3597734201530557,-2.228657207954161e-11,-8.149978284439252e-07,2.113622876690289e-06,-112.89745246420281,-608.9137183643904,0.0014385219630120602
42108985000.0,42.108985,0.9330624559304852,0.3597144052270522,-2.22344983963476e-11,-8.13894129926032e-07,2.111158309762004e-06,-112.90779827666582,-608.917342288378,0.0014380192542253509
42115984000.0,42.115984,0.9330851978375463,0.35965540948435554,-2.2181460385687033e-11,-8.127921161517102e-07,2.108697026377425e-06,-112.91814228737921,-608.9209649460577,0.0014375168131275226
42122983000.0,42.122983,0.9331079280711262,0.3595964329157262,-2.2129386702493022e-11,-8.116917842580491e-07,2.1062390216170028e-06,-112.92848449698482,-608.9245863381042,0.0014370146397185756
42129982000.0,42.129982,0.933130646639272,0.35953747551192944,-2.207345570943279e-11,-8.10593131387494e-07,2.103784290569362e-06,-112.93882490612404,-608.9282064651912,0.001436512733574993
42136981000.0,42.136981,0.9331533535500224,0.3594785372637376,-2.2021382026238778e-11,-8.09496154687846e-07,2.1013328283313057e-06,-112.94916351543793,-608.9318253279923,0.0014360110947232451
42143980000.0,42.14398,0.9331760488114099,0.3594196181619283,-2.196930834304477e-11,-8.084008513122428e-07,2.098884630007785e-06,-112.95950032556725,-608.9354429271805,0.001435509722739815
42150979000.0,42.150979,0.9331987324314606,0.3593607181972849,-2.1918198987317316e-11,-8.073072184191531e-07,2.0964396907118983e-06,-112.96983533715236,-608.939059263428,0.0014350086176511728
