Frequency_Hz,S11_dB,S21_dB
14533333333.333334,-4.711681382750506,-53.58020316115207
14630000000.0,-5.2117912772933614,-57.21625973092336
14726666666.666668,-5.70740012786321,-54.17628350550825
14823333333.333334,-6.291538563476662,-62.3147740134247
14920000000.0,-6.878759393221939,-54.97112380380844
15016666666.666668,-7.565531116039872,-70.23214043059443
15113333333.333334,-8.27690854365967,-56.07315871964022
15210000000.0,-9.095693355671164,-70.54018194429261
15306666666.666668,-9.981353688229667,-57.53689694160837
15403333333.333334,-10.98237573931292,-65.14477310147643
15500000000.0,-12.126152237844552,-59.38431794184828
15596666666.666668,-13.403597998020603,-62.461728722098144
15693333333.333334,-14.96366417389079,-61.580852705399764
15790000000.0,-16.716301098126166,-61.13591551495138
15886666666.666668,-19.036915206241282,-63.87996948861475
15983333333.333334,-21.715438255059233,-60.58098139029187
16080000000.0,-25.297820770831056,-65.55757261181823
16176666666.666668,-27.551093942211384,-60.526116417653014
16273333333.333334,-25.490187360273588,-65.79723309078803
16370000000.0,-22.3443614681573,-60.79983715586482
16466666666.666668,-19.46019288159115,-64.96007901072213
16563333333.333334,-17.41187071230238,-61.27479856774849
16660000000.0,-15.614891066793248,-63.9156270238975
16756666666.666668,-14.236724570481359,-61.820812433082175
16853333333.333334,-13.005146855882405,-63.06561953029209
16950000000.0,-11.98409546526398,-62.310960726237916
17046666666.666668,-11.080982060665212,-62.477895600965844
17143333333.333334,-10.277455547578246,-62.64955551710347
17240000000.0,-9.586309624355883,-62.11340187347023
17336666666.666668,-8.930070141576007,-62.78471612671928
17433333333.333336,-8.384886384478218,-61.91525352136026
17530000000.0,-7.836871720446796,-62.73854236207529
17626666666.666668,-7.39596558891261,-61.824458814460456
17723333333.333336,-6.932741398729947,-62.56858863656824
17820000000.0,-6.567900139944721,-61.79165109089234
17916666666.666668,-6.174433320736766,-62.335931480657266
18013333333.333336,-5.865313556956825,-61.77173180273567
18110000000.0,-5.5312632882934505,-62.0870773207346
18206666666.666668,-5.263263027913202,-61.740321780424594
18303333333.333336,-4.980811956137934,-61.84935608135609
18400000000.0,-4.743349347804636,-61.678968893432
18496666666.666668,-4.5059844953691925,-61.63263100784212
18593333333.333336,-4.29165457300219,-61.579679052032674
18690000000.0,-4.093451166739394,-61.433626872996555
18786666666.666668,-3.897397369085685,-61.44394228808227
18883333333.333336,-3.7326371775786877,-61.24960977307847
18980000000.0,-3.552031293425977,-61.279447438327075
19076666666.666668,-3.4150446192752804,-61.07043794081384
19173333333.333336,-3.2486387868781863,-61.090882936711665
19270000000.0,-3.13382211747565,-60.89228161645313
19366666666.666668,-2.9814976321128457,-60.88583295280746
