frequency_hz,s11_db,s21_db
9.198700000000000000e+08,-2.002113558057367371e+01,-4.343508718368825627e-02
9.268690000000000000e+08,-1.996742115001553231e+01,-4.397838327536509467e-02
9.338680000000000000e+08,-1.991429848282381343e+01,-4.452241175741469825e-02
9.408670000000000000e+08,-1.986176031141977205e+01,-4.506710769623972768e-02
9.478660000000000000e+08,-1.980979953460133203e+01,-4.561240607769714156e-02
9.548650000000000000e+08,-1.975840921272497752e+01,-4.615824181459753789e-02
9.618640000000000000e+08,-1.970758256306515932e+01,-4.670454975419949251e-02
9.688630000000000000e+08,-1.965731295534258649e+01,-4.725126468570864380e-02
9.758620000000000000e+08,-1.960759390741445429e+01,-4.779832134777678432e-02
9.828610000000000000e+08,-1.955841908111945671e+01,-4.834565443600272183e-02
9.898600000000000000e+08,-1.950978227827190992e+01,-4.889319861042550064e-02
9.968590000000000000e+08,-1.946167743679758289e+01,-4.944088850301843474e-02
1.003858000000000000e+09,-1.941409862700509947e+01,-4.998865872518711700e-02
1.010857000000000000e+09,-1.936704004798954770e+01,-5.053644387524694470e-02
1.017856000000000000e+09,-1.932049602415940015e+01,-5.108417854591534163e-02
1.024855000000000000e+09,-1.927446100188440070e+01,-5.163179733178539788e-02
1.031854000000000000e+09,-1.922892954625816486e+01,-5.217923483680156349e-02
1.038853000000000000e+09,-1.918389633797201199e+01,-5.272642568171771738e-02
1.045852000000000000e+09,-1.913935617029370562e+01,-5.327330451156028074e-02
1.052851000000000000e+09,-1.909530394614872861e+01,-5.381980600307357393e-02
1.059850000000000000e+09,-1.905173467529867892e+01,-5.436586487216530511e-02
1.066849000000000000e+09,-1.900864347161451207e+01,-5.491141588132758544e-02
1.073848000000000000e+09,-1.896602555043914862e+01,-5.545639384706185088e-02
1.080847000000000000e+09,-1.892387622603695618e+01,-5.600073364728504893e-02
1.087846000000000000e+09,-1.888219090912700082e+01,-5.654437022872513263e-02
1.094845000000000000e+09,-1.884096510449622741e+01,-5.708723861430069213e-02
1.101844000000000000e+09,-1.880019440868937863e+01,-5.762927391049561809e-02
1.108843000000000000e+09,-1.875987450777373411e+01,-5.817041131470908344e-02
1.115842000000000000e+09,-1.872000117517514894e+01,-5.871058612259558163e-02
1.122841000000000000e+09,-1.868057026958237188e+01,-5.924973373538998389e-02
1.129840000000000000e+09,-1.864157773291815801e+01,-5.978778966721374349e-02
1.136839000000000000e+09,-1.860301958837369796e+01,-6.032468955236502950e-02
1.143838000000000000e+09,-1.856489193850464048e+01,-6.086036915259284558e-02
1.150837000000000000e+09,-1.852719096338633165e+01,-6.139476436434819495e-02
1.157836000000000000e+09,-1.848991291882622079e+01,-6.192781122601800914e-02
1.164835000000000000e+09,-1.845305413463058741e+01,-6.245944592514581645e-02
1.171834000000000000e+09,-1.841661101292543989e+01,-6.298960480561752173e-02
1.178833000000000000e+09,-1.838058002652761402e+01,-6.351822437483957418e-02
1.185832000000000000e+09,-1.834495771736539282e+01,-6.404524131088892847e-02
1.192831000000000000e+09,-1.830974069494718393e+01,-6.457059246964158561e-02
1.199830000000000000e+09,-1.827492563487570365e+01,-6.509421489187776355e-02
1.206829000000000000e+09,-1.824050927740663752e+01,-6.561604581036432904e-02
1.213828000000000000e+09,-1.820648842605036677e+01,-6.613602265691080617e-02
